transaction_id,portfolio_id,instrument_id,txn_date,txn_type,quantity,price,fees,amount
6015,5,446,2026-10-05,DIVIDEND,0,0.00,0.00,2514957.76
6016,6,446,2026-10-05,DIVIDEND,0,0.00,0.00,14995.70
6017,7,277,2026-10-05,BUY,15681,1721.02,41811.76,27029126.38
6018,9,20,2026-10-05,BUY,68151,1571.51,88460.26,107188438.27
6019,11,181,2026-10-05,BUY,5174,864.13,14492.70,4485501.32
6020,12,391,2026-10-05,BUY,13334,710.93,44481.72,9524022.34
6021,14,446,2026-10-05,DIVIDEND,0,0.00,0.00,2050483.84
6022,18,522,2026-10-05,SELL,2139725,14.04,75364.48,29966374.52
6023,23,446,2026-10-05,DIVIDEND,0,0.00,0.00,1181226.39
6024,24,412,2026-10-05,BUY,33008,467.67,27431.91,15464283.27
6025,24,446,2026-10-05,DIVIDEND,0,0.00,0.00,961261.68
6026,25,520,2026-10-05,BUY,1406169,29.13,57718.64,41019421.61
6027,30,373,2026-10-05,SELL,28566,374.62,22591.11,10678803.81
6028,33,404,2026-10-05,DIVIDEND,0,0.00,0.00,11638.68
6029,33,430,2026-10-05,DIVIDEND,0,0.00,0.00,26330.95
6030,36,237,2026-10-05,BUY,55442,297.08,31238.43,16501947.79
6031,39,117,2026-10-05,SELL,339271,178.06,39545.42,60371048.84
6032,41,23,2026-10-05,SELL,788,1479.76,2854.15,1163196.73
6033,42,446,2026-10-05,BUY,48132,723.60,19415.75,34847730.95
6034,42,446,2026-10-05,DIVIDEND,0,0.00,0.00,2489653.05
6035,43,255,2026-10-05,SELL,50129,524.35,49555.35,26235585.80
6036,45,430,2026-10-05,DIVIDEND,0,0.00,0.00,1449400.52
6037,45,437,2026-10-05,BUY,24207,726.40,67719.82,17651684.62
6038,48,215,2026-10-05,DIVIDEND,0,0.00,0.00,203902.13
6039,48,282,2026-10-05,BUY,33755,345.82,53928.74,11727082.84
6040,49,194,2026-10-05,BUY,25008,627.95,70979.17,15774752.77
6041,2,513,2026-10-06,BUY,197002,104.09,67119.45,20573057.63
6042,3,186,2026-10-06,SELL,890186,421.36,781023.07,374307749.89
6043,4,65,2026-10-06,BUY,9420,2037.92,54390.48,19251596.88
6044,8,210,2026-10-06,SELL,6981,1046.91,16713.25,7291765.46
6045,11,522,2026-10-06,BUY,630452,13.94,28487.79,8816988.67
6046,13,468,2026-10-06,SELL,2240,1035.71,3176.74,2316813.66
6047,14,519,2026-10-06,BUY,2781894,13.85,29887.97,38559119.87
6048,17,226,2026-10-06,SELL,124615,1625.56,707725.43,201861433.97
6049,20,150,2026-10-06,BUY,43967,644.57,84069.50,28423878.69
6050,28,21,2026-10-06,BUY,109466,234.92,89080.31,25804833.03
6051,37,192,2026-10-06,DIVIDEND,0,0.00,0.00,143023.89
6052,38,513,2026-10-06,BUY,205853,103.94,78722.88,21475083.70
6053,42,111,2026-10-06,BUY,200155,511.83,57110.22,102502443.87
6054,43,469,2026-10-06,BUY,494184,396.11,369049.58,196120273.82
6055,45,307,2026-10-06,BUY,43831,383.51,64737.67,16874364.48
6056,46,192,2026-10-06,DIVIDEND,0,0.00,0.00,2608758.00
6057,47,353,2026-10-06,BUY,4003,2761.04,6676.90,11059120.02
6058,48,212,2026-10-06,BUY,54161,557.88,139591.68,30354930.36
6059,3,186,2026-10-07,BUY,410254,428.70,366214.98,176242104.78
6060,7,277,2026-10-07,SELL,37529,1639.41,95322.05,61430095.84
6061,15,473,2026-10-07,SELL,45309,832.91,137329.86,37600989.33
6062,18,520,2026-10-07,BUY,1397545,29.22,102444.26,40938709.16
6063,19,517,2026-10-07,BUY,812225,26.81,53549.10,21829301.35
6064,24,221,2026-10-07,DIVIDEND,0,0.00,0.00,89884.49
6065,28,78,2026-10-07,SELL,50815,591.76,104164.57,29966119.83
6066,30,221,2026-10-07,DIVIDEND,0,0.00,0.00,796187.30
6067,37,504,2026-10-07,BUY,679452,24.09,80269.29,16448267.97
6068,41,463,2026-10-07,BUY,1230,2405.94,7243.50,2966549.70
6069,45,437,2026-10-07,SELL,55456,742.54,158586.92,41019711.32
6070,46,489,2026-10-07,SELL,8680,1569.13,50944.76,13569103.64
6071,48,204,2026-10-07,SELL,39566,613.75,112187.82,24171444.68
6072,48,221,2026-10-07,DIVIDEND,0,0.00,0.00,778423.69
6073,48,274,2026-10-07,DIVIDEND,0,0.00,0.00,621000.72
6074,49,410,2026-10-07,SELL,350187,148.61,235220.38,51806069.69
6075,2,62,2026-10-08,BUY,6609,716.32,15495.71,4749654.59
6076,3,425,2026-10-08,BUY,47264,1509.39,148546.27,71488355.23
6077,4,371,2026-10-08,DIVIDEND,0,0.00,0.00,320340.51
6078,12,371,2026-10-08,DIVIDEND,0,0.00,0.00,107144.30
6079,15,366,2026-10-08,SELL,94523,707.01,243189.87,66585516.36
6080,21,310,2026-10-08,BUY,374,1860.80,3429.92,699369.12
6081,24,41,2026-10-08,SELL,92113,1228.05,201017.70,112918351.95
6082,28,443,2026-10-08,SELL,86159,148.35,44276.23,12737411.42
6083,30,398,2026-10-08,SELL,28236,2103.68,125394.94,59274113.54
6084,31,75,2026-10-08,DIVIDEND,0,0.00,0.00,2338844.60
6085,33,509,2026-10-08,BUY,11612,110.11,738.13,1279335.45
6086,39,67,2026-10-08,BUY,27670,602.66,10916.03,16686518.23
6087,40,501,2026-10-08,BUY,233636,259.99,150441.90,60893465.54
6088,41,324,2026-10-08,BUY,3295,768.54,6198.42,2538537.72
6089,43,211,2026-10-08,BUY,148981,81.26,22823.80,12129019.86
6090,45,400,2026-10-08,BUY,50535,1144.78,222799.01,58074256.31
6091,46,522,2026-10-08,BUY,7226602,14.04,379509.03,101841001.11
6092,47,371,2026-10-08,DIVIDEND,0,0.00,0.00,479763.93
6093,49,94,2026-10-08,BUY,34944,1954.94,308768.47,68622191.83
6094,3,354,2026-10-09,SELL,25758,569.30,30533.96,14633495.44
6095,4,508,2026-10-09,SELL,51846,93.57,13744.75,4837485.47
6096,9,315,2026-10-09,SELL,281415,124.88,29026.79,35114078.41
6097,17,21,2026-10-09,BUY,555596,234.16,454530.78,130552890.14
6098,18,38,2026-10-09,SELL,69133,352.53,61139.67,24310316.82
6099,20,287,2026-10-09,BUY,34353,1114.83,113609.56,38411364.55
6100,28,172,2026-10-09,SELL,33567,3210.18,373271.12,107382840.94
6101,30,232,2026-10-09,DIVIDEND,0,0.00,0.00,390281.48
6102,32,189,2026-10-09,BUY,10301,2266.21,89343.18,23433572.39
6103,34,508,2026-10-09,BUY,1381982,93.43,279882.82,129398461.08
6104,37,520,2026-10-09,BUY,351655,29.06,50114.83,10269209.13
6105,43,255,2026-10-09,SELL,27151,531.54,27208.34,14404634.20
6106,45,154,2026-10-09,BUY,17644,1180.86,80240.65,20915334.49
6107,46,481,2026-10-09,BUY,19042,1003.76,71492.97,19185090.89
6108,48,282,2026-10-09,SELL,57153,352.10,92968.78,20030602.52
6109,49,160,2026-10-09,SELL,15232,1578.62,108682.95,23936856.89
6110,2,414,2026-10-12,DIVIDEND,0,0.00,0.00,494374.17
6111,3,251,2026-10-12,BUY,33284,1708.81,118429.28,56994461.32
6112,4,4,2026-10-12,BUY,16221,1041.18,47850.70,16936831.48
6113,7,4,2026-10-12,BUY,20670,1044.60,33452.56,21625334.56
6114,8,395,2026-10-12,SELL,612,5916.76,8280.74,3612776.38
6115,8,414,2026-10-12,DIVIDEND,0,0.00,0.00,42882.52
6116,11,399,2026-10-12,SELL,9408,468.72,14294.03,4395423.73
6117,12,414,2026-10-12,DIVIDEND,0,0.00,0.00,236657.90
6118,22,522,2026-10-12,SELL,5311795,14.03,181773.79,74342710.06
6119,24,412,2026-10-12,SELL,32476,486.97,28103.61,15786734.11
6120,26,368,2026-10-12,BUY,53288,779.96,157873.09,41720381.57
6121,30,398,2026-10-12,BUY,18823,2171.40,86283.12,40958545.32
6122,35,414,2026-10-12,DIVIDEND,0,0.00,0.00,640672.48
6123,36,445,2026-10-12,BUY,58287,2365.51,261501.05,138139982.42
6124,39,237,2026-10-12,BUY,46980,305.63,9399.23,14367896.63
6125,43,255,2026-10-12,BUY,32614,520.92,32029.88,17021314.76
6126,46,41,2026-10-12,BUY,3253,1253.44,15251.36,4092691.68
6127,48,414,2026-10-12,DIVIDEND,0,0.00,0.00,360213.15
6128,49,339,2026-10-12,SELL,14636,1107.47,73262.42,16135668.50
6129,1,519,2026-10-13,BUY,1486643,13.75,26168.60,20467509.85
6130,3,425,2026-10-13,SELL,184172,1553.17,595624.29,285454800.95
6131,8,489,2026-10-13,DIVIDEND,0,0.00,0.00,72195.78
6132,12,489,2026-10-13,DIVIDEND,0,0.00,0.00,137086.30
6133,16,87,2026-10-13,SELL,22977,1947.36,22814.22,44721676.50
6134,17,102,2026-10-13,BUY,13703,1582.33,75753.76,21758421.75
6135,18,521,2026-10-13,SELL,1324950,30.17,100280.49,39873461.01
6136,19,489,2026-10-13,DIVIDEND,0,0.00,0.00,469940.92
6137,24,41,2026-10-13,BUY,92076,1241.21,203090.23,114488742.19
6138,26,80,2026-10-13,SELL,592900,259.61,584667.88,153338101.12
6139,30,221,2026-10-13,BUY,34992,428.92,31684.16,15040452.80
6140,32,464,2026-10-13,BUY,32130,351.04,43166.73,11322081.93
6141,33,489,2026-10-13,DIVIDEND,0,0.00,0.00,13313.01
6142,35,489,2026-10-13,DIVIDEND,0,0.00,0.00,372113.07
6143,42,111,2026-10-13,SELL,513557,521.19,149212.91,267511559.92
6144,43,469,2026-10-13,BUY,133286,394.57,99149.11,52689806.13
6145,44,223,2026-10-13,BUY,34783,1321.50,155837.36,46121571.86
6146,45,184,2026-10-13,SELL,1059616,217.09,885905.27,229146132.17
6147,46,489,2026-10-13,DIVIDEND,0,0.00,0.00,110881.36
6148,47,489,2026-10-13,DIVIDEND,0,0.00,0.00,242855.93
6149,3,286,2026-10-14,SELL,87120,591.18,107242.62,51396358.98
6150,4,50,2026-10-14,SELL,11909,1990.74,67169.90,23640552.76
6151,8,414,2026-10-14,SELL,927,8635.34,18305.99,7986654.19
6152,16,449,2026-10-14,SELL,56234,784.10,22482.08,44070597.32
6153,17,102,2026-10-14,BUY,32023,1582.86,177090.80,50865016.58
6154,18,352,2026-10-14,SELL,28293,2714.68,192681.17,76613760.07
6155,24,329,2026-10-14,BUY,35149,736.99,46033.28,25950494.79
6156,27,492,2026-10-14,BUY,4107,829.87,3130.48,3411406.57
6157,28,326,2026-10-14,SELL,123494,232.94,99648.88,28667043.48
6158,33,515,2026-10-14,BUY,12673,76.51,559.75,970170.98
6159,34,506,2026-10-14,BUY,268009,111.29,64653.65,29891375.26
6160,36,92,2026-10-14,BUY,54305,1326.01,136572.60,72145545.65
6161,40,506,2026-10-14,BUY,426012,111.24,117369.49,47506944.37
6162,43,130,2026-10-14,BUY,172072,178.28,57835.31,30734831.47
6163,48,274,2026-10-14,BUY,81514,412.40,155304.10,33771677.70
6164,49,94,2026-10-14,SELL,32908,1965.09,292287.89,64374893.83
6165,2,518,2026-10-15,BUY,1572587,12.83,66040.46,20242331.67
6166,3,388,2026-10-15,BUY,30108,1328.71,83299.41,40088100.09
6167,6,31,2026-10-15,SELL,637,1405.54,1728.32,893600.66
6168,7,519,2026-10-15,SELL,5599504,13.85,120153.98,77432976.42
6169,18,520,2026-10-15,BUY,996371,29.10,72737.05,29067133.15
6170,19,489,2026-10-15,BUY,13665,1543.10,51854.05,21138315.55
6171,23,254,2026-10-15,BUY,34573,745.16,61503.15,25823919.83
6172,24,166,2026-10-15,BUY,27950,224.65,11157.98,6290125.48
6173,28,426,2026-10-15,BUY,40729,375.11,52923.05,15330778.24
6174,32,216,2026-10-15,DIVIDEND,0,0.00,0.00,149319.10
6175,33,515,2026-10-15,BUY,18850,77.32,841.39,1458323.39
6176,39,113,2026-10-15,BUY,34674,288.88,6556.99,10023182.11
6177,43,171,2026-10-15,SELL,15499,1550.40,45303.07,23984346.53
6178,44,54,2026-10-15,BUY,238935,1449.74,1174376.26,347568003.16
6179,45,400,2026-10-15,SELL,18064,1192.91,82989.01,21465737.23
6180,46,522,2026-10-15,SELL,2029332,13.98,106116.07,28263945.29
6181,48,218,2026-10-15,SELL,30155,1161.55,161818.93,34864721.32
6182,49,64,2026-10-15,BUY,178193,264.23,212813.74,47296750.13
6183,3,200,2026-10-16,BUY,33580,876.10,61258.19,29480696.19
6184,5,391,2026-10-16,BUY,32702,699.04,108777.34,22968783.42
6185,6,411,2026-10-16,BUY,424,2832.10,2318.01,1203128.41
6186,7,463,2026-10-16,BUY,13556,2414.79,50716.55,32785609.79
6187,9,240,2026-10-16,DIVIDEND,0,0.00,0.00,2283669.52
6188,13,362,2026-10-16,BUY,10603,765.93,11120.20,8132275.99
6189,24,166,2026-10-16,BUY,49745,225.22,19909.20,11223478.10
6190,28,184,2026-10-16,BUY,57319,220.89,43858.84,12705052.75
6191,33,509,2026-10-16,BUY,8721,109.89,553.25,958903.94
6192,36,325,2026-10-16,BUY,145561,247.84,68421.62,36144259.86
6193,37,520,2026-10-16,BUY,562545,29.48,81327.72,16665154.32
6194,39,117,2026-10-16,BUY,85738,192.28,10791.72,16496494.36
6195,41,510,2026-10-16,SELL,33332,244.80,19972.46,8139701.14
6196,42,103,2026-10-16,BUY,66639,444.68,16519.53,29649550.05
6197,43,360,2026-10-16,SELL,898817,319.29,541049.28,286442230.65
6198,45,129,2026-10-16,BUY,177025,190.98,130203.14,33938437.64
6199,48,257,2026-10-16,BUY,12118,957.23,53589.45,11653302.59
6200,3,111,2026-10-19,BUY,26540,514.45,28429.81,13681932.81
6201,5,141,2026-10-19,BUY,38455,1357.96,248485.98,52468837.78
6202,7,516,2026-10-19,BUY,12495,1120.84,21697.95,14026593.75
6203,8,480,2026-10-19,SELL,1329,5962.48,18121.16,7906014.76
6204,13,317,2026-10-19,SELL,64644,344.41,30485.88,22233554.16
6205,15,8,2026-10-19,SELL,8556,9306.29,289754.23,79334863.01
6206,17,21,2026-10-19,BUY,377054,244.27,321784.53,92424765.11
6207,23,497,2026-10-19,BUY,16865,2530.21,101871.73,42773863.38
6208,28,306,2026-10-19,SELL,17760,1586.43,97599.22,28077397.58
6209,32,189,2026-10-19,BUY,7965,2199.17,67038.83,17583427.88
6210,35,435,2026-10-19,BUY,40708,1334.95,57265.61,54400410.21
6211,37,515,2026-10-19,BUY,28027,77.49,10650.65,2182462.88
6212,43,33,2026-10-19,BUY,78106,464.10,68340.19,36317334.79
6213,45,43,2026-10-19,BUY,15697,1706.73,103176.42,26893717.23
6214,48,282,2026-10-19,BUY,33749,327.07,50995.72,11089281.15
6215,49,382,2026-10-19,SELL,125088,173.78,98252.21,21639540.43
6216,2,202,2026-10-21,BUY,1567,5359.61,27489.76,8425998.63
6217,3,200,2026-10-21,SELL,184500,858.13,329669.87,157995315.13
6218,4,142,2026-10-21,SELL,27404,386.42,30002.57,10559451.11
6219,7,502,2026-10-21,BUY,14342,722.64,16057.23,10380160.11
6220,9,4,2026-10-21,BUY,37501,1011.98,31345.39,37981607.37
6221,12,249,2026-10-21,SELL,11764,1273.98,70325.35,14916775.37
6222,17,102,2026-10-21,SELL,45938,1539.81,247132.97,70488658.81
6223,24,329,2026-10-21,BUY,40015,742.37,52788.65,29758724.20
6224,28,115,2026-10-21,BUY,207123,30.56,21926.24,6351605.12
6225,29,220,2026-10-21,BUY,16154,311.61,9702.11,5043450.05
6226,32,17,2026-10-21,SELL,60950,737.22,171969.99,44761589.01
6227,33,38,2026-10-21,BUY,1901,353.79,388.26,672943.05
6228,38,507,2026-10-21,SELL,867330,126.86,404827.63,109624656.17
6229,43,211,2026-10-21,BUY,390751,87.95,64791.22,34431341.67
6230,45,38,2026-10-21,BUY,120812,354.59,164981.60,43003708.68
6231,46,86,2026-10-21,BUY,17337,1504.38,97555.64,26178991.70
6232,47,97,2026-10-21,BUY,12696,851.15,6528.15,10812728.55
6233,48,273,2026-10-21,BUY,92408,827.72,353366.27,76841316.03
6234,49,204,2026-10-21,SELL,198226,538.18,482186.52,106199082.16
6235,2,479,2026-10-22,SELL,15695,685.29,35205.01,10720421.54
6236,3,251,2026-10-22,BUY,24665,1686.27,86604.02,41678453.57
6237,9,222,2026-10-22,BUY,33421,681.62,18815.71,22799237.73
6238,12,295,2026-10-22,BUY,11795,547.64,30310.10,6489723.90
6239,18,295,2026-10-22,BUY,30536,542.74,41576.28,16614684.92
6240,21,520,2026-10-22,BUY,136906,29.43,19857.54,4049001.12
6241,24,253,2026-10-22,BUY,25389,701.33,31642.10,17837709.47
6242,28,417,2026-10-22,SELL,87616,393.26,119356.39,34336511.77
6243,32,518,2026-10-22,BUY,1316484,12.81,64542.62,16928702.66
6244,36,123,2026-10-22,BUY,16050,1752.86,53357.96,28186760.96
6245,37,504,2026-10-22,SELL,1343907,24.51,161534.90,32777625.67
6246,39,113,2026-10-22,BUY,41871,270.31,7408.98,11325558.99
6247,45,158,2026-10-22,BUY,20503,1513.22,119486.39,31145036.05
6248,46,517,2026-10-22,BUY,577756,26.92,58175.53,15611367.05
6249,48,204,2026-10-22,SELL,68693,555.80,176385.59,38003183.81
6250,49,468,2026-10-22,SELL,55377,976.52,244420.40,53832327.64
6251,3,56,2026-10-23,BUY,89340,391.88,72900.22,35083459.42
6252,3,388,2026-10-23,DIVIDEND,0,0.00,0.00,1364009.83
6253,4,140,2026-10-23,BUY,7564,1487.43,31876.67,11282797.19
6254,8,158,2026-10-23,DIVIDEND,0,0.00,0.00,49995.13
6255,11,411,2026-10-23,BUY,6026,2797.46,54643.30,16912137.26
6256,14,160,2026-10-23,BUY,4341,1513.01,5094.92,6573071.33
6257,17,78,2026-10-23,BUY,143158,595.33,297758.98,85524011.12
6258,18,8,2026-10-23,SELL,7613,9318.22,177963.29,70761645.57
6259,23,520,2026-10-23,BUY,1645287,29.34,115242.47,48387963.05
6260,28,417,2026-10-23,BUY,64595,396.91,88812.36,25727213.81
6261,30,161,2026-10-23,DIVIDEND,0,0.00,0.00,330721.40
6262,30,270,2026-10-23,BUY,10175,738.65,15866.10,7531629.85
6263,31,352,2026-10-23,SELL,57319,2665.48,162867.85,152619780.27
6264,33,201,2026-10-23,SELL,910,2002.40,1051.93,1821132.07
6265,36,158,2026-10-23,DIVIDEND,0,0.00,0.00,1214968.80
6266,39,481,2026-10-23,SELL,42083,1020.97,28125.66,42937354.85
6267,41,510,2026-10-23,BUY,19404,249.90,11869.06,4860928.66
6268,43,3,2026-10-23,SELL,72997,865.70,119138.65,63074364.25
6269,45,43,2026-10-23,SELL,10508,1714.13,69368.58,17942709.46
6270,45,154,2026-10-23,DIVIDEND,0,0.00,0.00,1419541.00
6271,45,158,2026-10-23,DIVIDEND,0,0.00,0.00,1114679.01
6272,46,522,2026-10-23,SELL,932565,13.85,48311.41,12867713.84
6273,47,61,2026-10-23,BUY,22354,808.75,10921.60,18089719.10
6274,49,154,2026-10-23,DIVIDEND,0,0.00,0.00,1055471.62
6275,49,154,2026-10-23,SELL,29548,1088.16,145327.48,32007624.20
6276,2,519,2026-10-26,BUY,531840,13.85,24110.13,7390094.13
6277,4,505,2026-10-26,BUY,14857,324.75,13669.89,4838480.64
6278,5,385,2026-10-26,DIVIDEND,0,0.00,0.00,624913.34
6279,5,404,2026-10-26,BUY,102869,510.26,249768.78,52739704.72
6280,10,385,2026-10-26,DIVIDEND,0,0.00,0.00,823059.07
6281,11,495,2026-10-26,BUY,3595,1042.24,12145.36,3758998.16
6282,16,132,2026-10-26,BUY,39864,446.61,9077.69,17812738.73
6283,17,368,2026-10-26,SELL,60475,804.47,169971.93,48480351.32
6284,23,487,2026-10-26,BUY,24854,1624.76,96404.27,40478189.31
6285,27,46,2026-10-26,BUY,1454,3704.86,4947.80,5391814.24
6286,33,247,2026-10-26,BUY,1103,930.32,592.38,1026735.34
6287,39,117,2026-10-26,BUY,125413,196.76,16153.35,24692415.23
6288,41,304,2026-10-26,SELL,993,8006.48,19460.31,7930974.33
6289,43,360,2026-10-26,BUY,419522,334.63,264667.03,140649313.89
6290,45,107,2026-10-26,SELL,61592,180.05,42708.70,11046930.90
6291,47,251,2026-10-26,SELL,21945,1653.64,21922.67,36267207.13
6292,49,123,2026-10-26,SELL,55390,1759.97,440619.31,97044118.99
6293,2,518,2026-10-27,BUY,1581228,12.74,65937.53,20210782.25
6294,3,148,2026-10-27,SELL,97095,409.43,82776.36,39670829.49
6295,5,152,2026-10-27,BUY,22567,3475.75,373236.81,78810487.06
6296,8,27,2026-10-27,SELL,6510,792.86,11803.52,5149715.08
6297,15,484,2026-10-27,BUY,4327,5244.52,82580.04,22775618.08
6298,16,132,2026-10-27,SELL,88451,439.92,19840.04,38891523.88
6299,24,41,2026-10-27,BUY,23293,1225.34,50720.01,28592564.63
6300,27,146,2026-10-27,SELL,75545,499.04,34627.19,37665349.61
6301,28,138,2026-10-27,BUY,18884,565.09,36965.29,10708124.85
6302,32,499,2026-10-27,BUY,98959,337.74,127914.46,33550327.12
6303,36,73,2026-10-27,SELL,11938,3430.33,77668.41,40873611.13
6304,45,182,2026-10-27,SELL,21831,2728.02,229361.30,59326043.32
6305,48,159,2026-10-27,SELL,36238,389.81,65260.33,14060674.45
6306,49,410,2026-10-27,BUY,625731,166.05,469627.42,104372259.97
6307,50,499,2026-10-27,BUY,170679,339.98,138256.33,58165702.75
6308,3,111,2026-10-28,BUY,45649,539.98,51326.16,24700873.18
6309,4,20,2026-10-28,BUY,8347,1693.42,40047.92,14175024.66
6310,9,280,2026-10-28,BUY,2658028,59.30,130188.64,157751249.04
6311,10,442,2026-10-28,BUY,48030,526.01,82753.03,25347013.33
6312,12,86,2026-10-28,BUY,2798,1533.08,20128.29,4309686.13
6313,14,398,2026-10-28,BUY,8854,1829.54,12565.72,16211312.88
6314,15,92,2026-10-28,DIVIDEND,0,0.00,0.00,1152508.45
6315,15,351,2026-10-28,DIVIDEND,0,0.00,0.00,802501.59
6316,17,316,2026-10-28,SELL,626866,213.53,467654.47,133387042.51
6317,18,92,2026-10-28,DIVIDEND,0,0.00,0.00,1155685.23
6318,18,317,2026-10-28,SELL,23980,348.45,20961.93,8334869.07
6319,22,522,2026-10-28,BUY,3763820,13.89,127515.62,52406975.42
6320,23,497,2026-10-28,SELL,73487,2663.56,467287.07,195269746.65
6321,24,255,2026-10-28,BUY,11851,539.04,11352.02,6399515.06
6322,26,260,2026-10-28,SELL,231015,434.34,381132.84,99957922.26
6323,28,295,2026-10-28,BUY,24564,516.55,43953.55,12732487.75
6324,31,10,2026-10-28,BUY,41201,950.77,41758.47,39214433.24
6325,35,351,2026-10-28,DIVIDEND,0,0.00,0.00,722666.06
6326,36,92,2026-10-28,DIVIDEND,0,0.00,0.00,375850.32
6327,37,501,2026-10-28,BUY,127647,270.17,169122.57,34655512.56
6328,39,91,2026-10-28,SELL,187646,304.20,37366.43,57044546.77
6329,43,211,2026-10-28,BUY,180826,87.42,29802.45,15837611.37
6330,45,437,2026-10-28,SELL,13727,797.06,42137.19,10899105.43
6331,46,92,2026-10-28,DIVIDEND,0,0.00,0.00,233642.48
6332,46,374,2026-10-28,BUY,43601,184.81,30139.97,8088040.78
6333,47,481,2026-10-28,BUY,6150,1060.78,3941.10,6527738.10
6334,8,201,2026-10-29,BUY,883,2101.07,4242.63,1859487.44
6335,9,20,2026-10-29,BUY,10602,1693.05,14825.74,17964541.84
6336,10,520,2026-10-29,BUY,2321886,29.37,223368.61,68417160.43
6337,13,519,2026-10-29,BUY,1543445,14.04,29672.43,21699640.23
6338,14,520,2026-10-29,BUY,1081361,29.22,24510.77,31621879.19
6339,17,102,2026-10-29,BUY,26543,1421.49,131821.21,37862430.28
6340,18,500,2026-10-29,SELL,21321,899.61,48117.55,19132467.26
6341,28,295,2026-10-29,BUY,12122,513.25,21551.91,6243168.41
6342,30,398,2026-10-29,SELL,8662,1868.83,34173.16,16153632.30
6343,35,473,2026-10-29,BUY,68867,807.29,58585.47,55654225.90
6344,36,516,2026-10-29,SELL,46753,1129.25,100132.84,52695692.41
6345,38,510,2026-10-29,BUY,425028,243.87,381361.62,104032939.98
6346,39,113,2026-10-29,BUY,75933,306.68,15244.01,23302376.45
6347,43,78,2026-10-29,SELL,22047,632.22,26278.34,13912276.00
6348,45,437,2026-10-29,BUY,11411,791.94,34802.86,9071630.20
6349,46,86,2026-10-29,SELL,9084,1516.69,51534.11,13726077.85
6350,48,435,2026-10-29,BUY,117937,1370.21,746567.85,162345024.62
6351,49,400,2026-10-29,SELL,20659,1159.19,108240.76,23839465.45
6352,6,262,2026-10-30,BUY,1131,1572.62,3433.43,1782066.65
6353,7,142,2026-10-30,BUY,88498,408.72,56040.00,36226942.56
6354,12,413,2026-10-30,BUY,6861,1179.98,37988.87,8133831.65
6355,15,30,2026-10-30,BUY,75090,1039.46,284035.29,78337086.69
6356,17,169,2026-10-30,BUY,223510,320.05,249923.02,71784298.52
6357,18,512,2026-10-30,SELL,4218079,76.42,808655.19,321536941.99
6358,20,202,2026-10-30,BUY,5411,5506.54,88388.93,29884276.87
6359,28,417,2026-10-30,SELL,12548,391.95,17036.79,4901151.81
6360,31,10,2026-10-30,BUY,57430,952.31,58301.33,54749464.63
6361,33,492,2026-10-30,BUY,583,929.42,312.81,542164.67
6362,36,171,2026-10-30,SELL,10279,1464.72,28555.02,15027301.86
6363,39,91,2026-10-30,BUY,305816,299.44,59945.02,91633488.06
6364,41,383,2026-10-30,BUY,1251,1009.00,3089.64,1265348.64
6365,44,194,2026-10-30,SELL,142807,615.77,298129.80,87638136.59
6366,45,184,2026-10-30,BUY,587898,225.57,510719.31,133122871.17
6367,46,172,2026-10-30,SELL,16830,3489.86,219691.36,58514652.44
6368,49,96,2026-10-30,SELL,57010,660.07,170085.75,37460504.95
6369,3,180,2026-11-02,SELL,4232314,140.16,1235184.32,591965945.92
6370,5,60,2026-11-02,BUY,9471,2881.19,129846.38,27417596.87
6371,12,5,2026-11-02,BUY,9945,1058.04,49374.33,10571582.13
6372,14,418,2026-11-02,BUY,50254,520.76,20300.86,26190573.90
6373,18,61,2026-11-02,SELL,192415,839.48,405220.04,161123324.16
6374,24,432,2026-11-02,SELL,48121,325.01,27792.57,15612013.64
6375,36,209,2026-11-02,BUY,2388,6636.83,30058.82,15878808.86
6376,37,160,2026-11-02,BUY,6371,1427.78,44609.02,9140995.40
6377,41,304,2026-11-02,SELL,717,7877.29,13824.67,5634192.26
6378,48,257,2026-11-02,SELL,27066,947.53,118481.11,25527365.87
6379,49,160,2026-11-02,BUY,19816,1449.35,129812.39,28850131.99
6380,3,388,2026-11-03,BUY,25075,1334.31,69667.06,33527490.31
6381,4,61,2026-11-03,BUY,10019,846.03,24015.69,8500390.26
6382,7,51,2026-11-03,DIVIDEND,0,0.00,0.00,1996165.13
6383,15,178,2026-11-03,SELL,30175,3434.58,377140.64,103261310.86
6384,17,169,2026-11-03,BUY,274260,331.99,318111.19,91369688.59
6385,24,172,2026-11-03,BUY,3442,3552.37,21728.33,12248985.87
6386,25,411,2026-11-03,SELL,88468,2975.81,370962.04,262892997.04
6387,28,51,2026-11-03,DIVIDEND,0,0.00,0.00,409603.99
6388,28,426,2026-11-03,SELL,148758,384.81,198293.81,57045272.17
6389,29,519,2026-11-03,SELL,3374669,14.00,91061.36,47154304.64
6390,30,51,2026-11-03,DIVIDEND,0,0.00,0.00,949373.60
6391,33,506,2026-11-03,SELL,4538,114.36,299.60,518666.08
6392,37,152,2026-11-03,BUY,3042,3654.99,54525.45,11173005.03
6393,41,182,2026-11-03,SELL,715,3042.06,5323.93,2169748.97
6394,47,20,2026-11-03,BUY,7162,1735.30,7508.03,12435726.63
6395,48,215,2026-11-03,BUY,11644,612.96,32973.60,7170279.84
6396,49,154,2026-11-03,BUY,17930,1081.90,87678.74,19486145.74
