holding_id,portfolio_id,instrument_id,as_of_date,quantity,avg_cost,market_value,weight
31855,35,65,2026-07-17,2015.0,138.75,349582.35,0.036256
31856,35,69,2026-07-17,351.0,3224.495068,1230967.53,0.127667
31857,35,70,2026-07-17,1114.0,830.692352,948571.0,0.098379
31858,35,75,2026-07-17,772.0,699.829793,525361.44,0.054487
31859,35,76,2026-07-17,320.0,1869.05,626608.0,0.064987
31860,35,83,2026-07-17,2383.0,286.803831,705010.55,0.073118
31861,35,90,2026-07-17,3184.0,475.870509,1597794.88,0.165711
31862,35,1,2026-07-20,3293.0,354.312182,1153669.62,0.116974
31863,35,39,2026-07-20,365.0,2032.213014,709428.6,0.071931
31864,35,42,2026-07-20,343.0,3451.246385,1360406.6,0.137935
31865,35,50,2026-07-20,1380.0,459.447754,626147.4,0.063487
31866,35,65,2026-07-20,2015.0,138.75,349582.35,0.035445
31867,35,69,2026-07-20,351.0,3224.495068,1230967.53,0.124811
31868,35,70,2026-07-20,1114.0,830.692352,948571.0,0.096178
31869,35,75,2026-07-20,772.0,699.829793,525361.44,0.053268
31870,35,76,2026-07-20,320.0,1869.05,626608.0,0.063533
31871,35,83,2026-07-20,2383.0,286.803831,734106.98,0.074433
31872,35,90,2026-07-20,3184.0,475.870509,1597794.88,0.162005
31873,35,1,2026-07-21,3293.0,354.312182,1153669.62,0.118487
31874,35,39,2026-07-21,365.0,2032.213014,719951.55,0.073942
31875,35,42,2026-07-21,343.0,3451.246385,1360406.6,0.13972
31876,35,50,2026-07-21,1380.0,459.447754,626147.4,0.064308
31877,35,65,2026-07-21,1247.0,138.75,213074.89,0.021884
31878,35,69,2026-07-21,351.0,3224.495068,1230967.53,0.126426
31879,35,70,2026-07-21,1114.0,830.692352,948571.0,0.097423
31880,35,75,2026-07-21,772.0,699.829793,525361.44,0.053957
31881,35,76,2026-07-21,320.0,1869.05,626608.0,0.064356
31882,35,83,2026-07-21,2383.0,286.803831,734106.98,0.075396
31883,35,90,2026-07-21,3184.0,475.870509,1597794.88,0.164101
31884,35,1,2026-07-23,3293.0,354.312182,1210836.1,0.121077
31885,35,39,2026-07-23,365.0,2032.213014,719951.55,0.071991
31886,35,42,2026-07-23,343.0,3451.246385,1360406.6,0.136033
31887,35,50,2026-07-23,1380.0,459.447754,626147.4,0.062611
31888,35,65,2026-07-23,1247.0,138.75,213074.89,0.021306
31889,35,69,2026-07-23,351.0,3224.495068,1230967.53,0.12309
31890,35,70,2026-07-23,1114.0,830.692352,948571.0,0.094852
31891,35,75,2026-07-23,772.0,699.829793,525361.44,0.052533
31892,35,76,2026-07-23,320.0,1869.05,626608.0,0.062657
31893,35,83,2026-07-23,2383.0,286.803831,734106.98,0.073406
31894,35,90,2026-07-23,3184.0,475.870509,1597794.88,0.15977
31895,35,93,2026-07-23,85.0,2432.44,206757.4,0.020675
31896,35,1,2026-08-06,3293.0,354.312182,1210836.1,0.115632
31897,35,39,2026-08-06,365.0,2032.213014,752746.8,0.071885
31898,35,42,2026-08-06,343.0,3451.246385,1360406.6,0.129915
31899,35,50,2026-08-06,1380.0,459.447754,619440.6,0.059155
31900,35,65,2026-08-06,1247.0,138.75,212625.97,0.020305
31901,35,69,2026-08-06,351.0,3224.495068,1286172.81,0.122826
31902,35,70,2026-08-06,1114.0,830.692352,971675.36,0.092793
31903,35,75,2026-08-06,772.0,699.829793,539033.56,0.051476
31904,35,76,2026-08-06,320.0,1869.05,592806.4,0.056612
31905,35,83,2026-08-06,2383.0,286.803831,710062.51,0.067809
31906,35,90,2026-08-06,3184.0,475.870509,2008912.96,0.191846
31907,35,93,2026-08-06,85.0,2432.44,206757.4,0.019745
31908,35,1,2026-08-10,3293.0,354.312182,1210836.1,0.116987
31909,35,39,2026-08-10,365.0,2032.213014,752746.8,0.072728
31910,35,42,2026-08-10,343.0,3451.246385,1360406.6,0.131438
31911,35,50,2026-08-10,1380.0,459.447754,619440.6,0.059849
31912,35,65,2026-08-10,1247.0,138.75,212625.97,0.020543
31913,35,69,2026-08-10,351.0,3224.495068,1286172.81,0.124266
31914,35,70,2026-08-10,1114.0,830.692352,971675.36,0.09388
31915,35,75,2026-08-10,772.0,699.829793,539033.56,0.05208
31916,35,76,2026-08-10,244.0,1869.05,471471.44,0.045552
31917,35,83,2026-08-10,2383.0,286.803831,710062.51,0.068604
31918,35,90,2026-08-10,3184.0,475.870509,2008912.96,0.194095
31919,35,93,2026-08-10,85.0,2432.44,206757.4,0.019976
31920,35,1,2026-08-12,3293.0,354.312182,1210836.1,0.116987
31921,35,39,2026-08-12,365.0,2032.213014,752746.8,0.072728
31922,35,42,2026-08-12,343.0,3451.246385,1360406.6,0.131438
31923,35,50,2026-08-12,1380.0,459.447754,619440.6,0.059849
31924,35,65,2026-08-12,1247.0,138.75,212625.97,0.020543
31925,35,69,2026-08-12,351.0,3224.495068,1286172.81,0.124266
31926,35,70,2026-08-12,1114.0,830.692352,971675.36,0.09388
31927,35,75,2026-08-12,772.0,699.829793,539033.56,0.05208
31928,35,76,2026-08-12,244.0,1869.05,471471.44,0.045552
31929,35,83,2026-08-12,2383.0,286.803831,710062.51,0.068604
31930,35,90,2026-08-12,3184.0,475.870509,2008912.96,0.194095
31931,35,93,2026-08-12,85.0,2432.44,206757.4,0.019976
31932,35,1,2026-08-14,3293.0,354.312182,1210836.1,0.113079
31933,35,39,2026-08-14,365.0,2032.213014,752746.8,0.070298
31934,35,42,2026-08-14,343.0,3451.246385,1360406.6,0.127047
31935,35,50,2026-08-14,1380.0,459.447754,622918.2,0.058174
31936,35,65,2026-08-14,1247.0,138.75,222963.6,0.020822
31937,35,69,2026-08-14,351.0,3224.495068,1286172.81,0.120114
31938,35,70,2026-08-14,1114.0,830.692352,971675.36,0.090744
31939,35,75,2026-08-14,772.0,699.829793,530387.16,0.049532
31940,35,76,2026-08-14,244.0,1869.05,471471.44,0.04403
31941,35,83,2026-08-14,3373.0,284.91252,945654.28,0.088314
31942,35,90,2026-08-14,3184.0,475.870509,2161999.68,0.201907
31943,35,93,2026-08-14,67.0,2432.44,170676.47,0.015939
31944,35,1,2026-08-17,3293.0,354.312182,1210836.1,0.118721
31945,35,39,2026-08-17,365.0,2032.213014,752746.8,0.073806
31946,35,42,2026-08-17,343.0,3451.246385,1360406.6,0.133386
31947,35,50,2026-08-17,1380.0,459.447754,622918.2,0.061076
31948,35,65,2026-08-17,1247.0,138.75,222963.6,0.021861
31949,35,69,2026-08-17,351.0,3224.495068,1286172.81,0.126108
31950,35,70,2026-08-17,1114.0,830.692352,971675.36,0.095272
31951,35,75,2026-08-17,772.0,699.829793,530387.16,0.052004
31952,35,76,2026-08-17,244.0,1869.05,471471.44,0.046227
31953,35,83,2026-08-17,3373.0,284.91252,945654.28,0.09272
31954,35,90,2026-08-17,2458.0,475.870509,1653078.74,0.162083
31955,35,93,2026-08-17,67.0,2432.44,170676.47,0.016735
31956,35,1,2026-08-19,3293.0,354.312182,1247816.49,0.119402
31957,35,39,2026-08-19,503.0,2002.263718,967294.15,0.092559
31958,35,42,2026-08-19,343.0,3451.246385,1360406.6,0.130176
31959,35,50,2026-08-19,1380.0,459.447754,622918.2,0.059606
31960,35,65,2026-08-19,1247.0,138.75,222963.6,0.021335
31961,35,69,2026-08-19,351.0,3224.495068,1286172.81,0.123073
31962,35,70,2026-08-19,1114.0,830.692352,971675.36,0.092979
31963,35,75,2026-08-19,772.0,699.829793,530387.16,0.050752
31964,35,76,2026-08-19,244.0,1869.05,471471.44,0.045115
31965,35,83,2026-08-19,3373.0,284.91252,945654.28,0.090489
31966,35,90,2026-08-19,2458.0,475.870509,1653078.74,0.158182
31967,35,93,2026-08-19,67.0,2432.44,170676.47,0.016332
31968,35,1,2026-08-25,3293.0,354.312182,1247816.49,0.109973
31969,35,39,2026-08-25,503.0,2002.263718,967294.15,0.08525
31970,35,42,2026-08-25,343.0,3451.246385,1263567.41,0.111362
31971,35,50,2026-08-25,1380.0,459.447754,622918.2,0.054899
31972,35,65,2026-08-25,1247.0,138.75,229323.3,0.020211
31973,35,69,2026-08-25,351.0,3224.495068,1286172.81,0.113354
31974,35,70,2026-08-25,1682.0,843.564423,1461338.42,0.128792
31975,35,75,2026-08-25,772.0,699.829793,530387.16,0.046744
31976,35,76,2026-08-25,244.0,1869.05,471471.44,0.041552
31977,35,83,2026-08-25,5648.0,272.863833,1440240.0,0.126932
31978,35,90,2026-08-25,2458.0,475.870509,1653078.74,0.14569
31979,35,93,2026-08-25,67.0,2432.44,172913.6,0.015239
31980,35,1,2026-08-26,3293.0,354.312182,1240110.87,0.109116
31981,35,39,2026-08-26,503.0,2002.263718,967294.15,0.085111
31982,35,42,2026-08-26,343.0,3451.246385,1263567.41,0.11118
31983,35,50,2026-08-26,1380.0,459.447754,622918.2,0.05481
31984,35,65,2026-08-26,1247.0,138.75,229323.3,0.020178
31985,35,69,2026-08-26,351.0,3224.495068,1286172.81,0.113169
31986,35,70,2026-08-26,1682.0,843.564423,1461338.42,0.128582
31987,35,75,2026-08-26,772.0,699.829793,530387.16,0.046668
31988,35,76,2026-08-26,244.0,1869.05,497718.52,0.043794
31989,35,83,2026-08-26,5648.0,272.863833,1440240.0,0.126725
31990,35,90,2026-08-26,2458.0,475.870509,1653078.74,0.145453
31991,35,93,2026-08-26,67.0,2432.44,172913.6,0.015214
31992,35,1,2026-09-04,3293.0,354.312182,1236126.34,0.107966
31993,35,39,2026-09-04,503.0,2002.263718,933683.69,0.08155
31994,35,42,2026-09-04,343.0,3451.246385,1263567.41,0.110362
31995,35,50,2026-09-04,1380.0,459.447754,622918.2,0.054407
31996,35,65,2026-09-04,1247.0,138.75,229323.3,0.02003
31997,35,69,2026-09-04,351.0,3224.495068,1371925.62,0.119827
31998,35,70,2026-09-04,1682.0,843.564423,1488250.42,0.129987
31999,35,75,2026-09-04,772.0,699.829793,541249.2,0.047274
32000,35,76,2026-09-04,244.0,1869.05,497718.52,0.043472
32001,35,83,2026-09-04,5648.0,272.863833,1440240.0,0.125793
32002,35,90,2026-09-04,2458.0,475.870509,1653078.74,0.144383
32003,35,93,2026-09-04,67.0,2432.44,171168.92,0.01495
32004,35,1,2026-09-08,3293.0,354.312182,1236126.34,0.106767
32005,35,39,2026-09-08,503.0,2002.263718,933683.69,0.080644
32006,35,42,2026-09-08,343.0,3451.246385,1259427.4,0.108779
32007,35,50,2026-09-08,1380.0,459.447754,622918.2,0.053803
32008,35,65,2026-09-08,1247.0,138.75,235396.19,0.020332
32009,35,69,2026-09-08,199.0,3224.495068,799637.72,0.069066
32010,35,70,2026-09-08,1682.0,843.564423,1488250.42,0.128543
32011,35,75,2026-09-08,772.0,699.829793,541249.2,0.046749
32012,35,76,2026-09-08,244.0,1869.05,497718.52,0.042989
32013,35,83,2026-09-08,8321.0,267.793507,2139162.68,0.184764
32014,35,90,2026-09-08,2458.0,475.870509,1653078.74,0.14278
32015,35,93,2026-09-08,67.0,2432.44,171168.92,0.014784
32016,35,1,2026-09-14,3293.0,354.312182,1253546.31,0.105846
32017,35,39,2026-09-14,604.0,1980.967815,1132445.64,0.09562
32018,35,42,2026-09-14,343.0,3451.246385,1308569.01,0.110492
32019,35,50,2026-09-14,1380.0,459.447754,622918.2,0.052597
32020,35,65,2026-09-14,1247.0,138.75,235396.19,0.019876
32021,35,69,2026-09-14,199.0,3224.495068,799637.72,0.067519
32022,35,70,2026-09-14,1682.0,843.564423,1488250.42,0.125663
32023,35,75,2026-09-14,772.0,699.829793,541249.2,0.045701
32024,35,76,2026-09-14,244.0,1869.05,497718.52,0.042026
32025,35,83,2026-09-14,8321.0,267.793507,2139162.68,0.180625
32026,35,90,2026-09-14,2458.0,475.870509,1653078.74,0.139581
32027,35,93,2026-09-14,67.0,2432.44,171168.92,0.014453
32028,35,1,2026-09-15,3293.0,354.312182,1253546.31,0.101464
32029,35,39,2026-09-15,604.0,1980.967815,1132445.64,0.091662
32030,35,42,2026-09-15,343.0,3451.246385,1308569.01,0.105918
32031,35,50,2026-09-15,1380.0,459.447754,622918.2,0.05042
32032,35,65,2026-09-15,1247.0,138.75,235396.19,0.019053
32033,35,69,2026-09-15,199.0,3224.495068,799637.72,0.064724
32034,35,70,2026-09-15,1682.0,843.564423,1488250.42,0.120461
32035,35,75,2026-09-15,772.0,699.829793,541249.2,0.04381
32036,35,76,2026-09-15,517.0,1912.830329,1009163.32,0.081683
32037,35,83,2026-09-15,8321.0,267.793507,2139162.68,0.173147
32038,35,90,2026-09-15,2458.0,475.870509,1653078.74,0.133803
32039,35,93,2026-09-15,67.0,2432.44,171168.92,0.013855
32040,35,1,2026-09-18,3293.0,354.312182,1253546.31,0.097742
32041,35,39,2026-09-18,604.0,1980.967815,1132445.64,0.088299
32042,35,42,2026-09-18,343.0,3451.246385,1308569.01,0.102032
32043,35,50,2026-09-18,1380.0,459.447754,622918.2,0.04857
32044,35,65,2026-09-18,1247.0,138.75,238650.86,0.018608
32045,35,69,2026-09-18,199.0,3224.495068,793325.44,0.061857
32046,35,70,2026-09-18,2034.0,864.938053,1967020.38,0.153373
32047,35,75,2026-09-18,772.0,699.829793,541249.2,0.042202
32048,35,76,2026-09-18,517.0,1912.830329,1003936.45,0.078279
32049,35,83,2026-09-18,8321.0,267.793507,2139162.68,0.166795
32050,35,90,2026-09-18,2458.0,475.870509,1653078.74,0.128894
32051,35,93,2026-09-18,67.0,2432.44,171168.92,0.013346
32052,35,1,2026-09-21,3293.0,354.312182,1253546.31,0.097742
32053,35,39,2026-09-21,604.0,1980.967815,1132445.64,0.088299
32054,35,42,2026-09-21,343.0,3451.246385,1308569.01,0.102032
32055,35,50,2026-09-21,1380.0,459.447754,622918.2,0.04857
32056,35,65,2026-09-21,1247.0,138.75,238650.86,0.018608
32057,35,69,2026-09-21,199.0,3224.495068,793325.44,0.061857
32058,35,70,2026-09-21,2034.0,864.938053,1967020.38,0.153373
32059,35,75,2026-09-21,772.0,699.829793,541249.2,0.042202
32060,35,76,2026-09-21,517.0,1912.830329,1003936.45,0.078279
32061,35,83,2026-09-21,8321.0,267.793507,2139162.68,0.166795
32062,35,90,2026-09-21,2458.0,475.870509,1653078.74,0.128894
32063,35,93,2026-09-21,67.0,2432.44,171168.92,0.013346
32064,35,1,2026-09-22,3293.0,354.312182,1253546.31,0.095942
32065,35,39,2026-09-22,604.0,1980.967815,1132445.64,0.086674
32066,35,42,2026-09-22,343.0,3451.246385,1308569.01,0.100154
32067,35,50,2026-09-22,1380.0,459.447754,622918.2,0.047676
32068,35,65,2026-09-22,1247.0,138.75,238650.86,0.018266
32069,35,69,2026-09-22,275.0,3374.689013,1036189.0,0.079307
32070,35,70,2026-09-22,2034.0,864.938053,1967020.38,0.150549
32071,35,75,2026-09-22,772.0,699.829793,541249.2,0.041425
32072,35,76,2026-09-22,517.0,1912.830329,1003936.45,0.076838
32073,35,83,2026-09-22,8321.0,267.793507,2139162.68,0.163725
32074,35,90,2026-09-22,2458.0,475.870509,1653078.74,0.126521
32075,35,93,2026-09-22,67.0,2432.44,168839.33,0.012922
32076,35,1,2026-09-24,3293.0,354.312182,1253546.31,0.096276
32077,35,39,2026-09-24,604.0,1980.967815,1112996.84,0.085481
32078,35,42,2026-09-24,343.0,3451.246385,1308569.01,0.100502
32079,35,50,2026-09-24,1380.0,459.447754,622918.2,0.047842
32080,35,65,2026-09-24,1247.0,138.75,238650.86,0.018329
32081,35,69,2026-09-24,275.0,3374.689013,1036189.0,0.079582
32082,35,70,2026-09-24,2034.0,864.938053,1967020.38,0.151072
32083,35,75,2026-09-24,772.0,699.829793,541249.2,0.041569
32084,35,76,2026-09-24,517.0,1912.830329,1003936.45,0.077105
32085,35,83,2026-09-24,8321.0,267.793507,2139162.68,0.164293
32086,35,90,2026-09-24,2458.0,475.870509,1653078.74,0.126961
32087,35,93,2026-09-24,57.0,2432.44,143066.58,0.010988
32088,35,1,2026-09-25,3293.0,354.312182,1253546.31,0.111904
32089,35,39,2026-09-25,604.0,1980.967815,1112996.84,0.099357
32090,35,42,2026-09-25,343.0,3451.246385,1308569.01,0.116816
32091,35,50,2026-09-25,1380.0,459.447754,622918.2,0.055608
32092,35,65,2026-09-25,1247.0,138.75,245771.23,0.02194
32093,35,69,2026-09-25,275.0,3374.689013,1036189.0,0.0925
32094,35,70,2026-09-25,1212.0,864.938053,1164659.28,0.103969
32095,35,75,2026-09-25,772.0,699.829793,541249.2,0.048317
32096,35,76,2026-09-25,517.0,1912.830329,1003936.45,0.089621
32097,35,83,2026-09-25,4509.0,267.793507,1116022.59,0.099627
32098,35,90,2026-09-25,2458.0,475.870509,1653078.74,0.14757
32099,35,93,2026-09-25,57.0,2432.44,143066.58,0.012772
32100,35,1,2026-09-28,3293.0,354.312182,1253546.31,0.117008
32101,35,39,2026-09-28,325.0,1980.967815,578646.25,0.054012
32102,35,42,2026-09-28,343.0,3451.246385,1308569.01,0.122144
32103,35,50,2026-09-28,1380.0,459.447754,668623.8,0.06241
32104,35,65,2026-09-28,1247.0,138.75,245771.23,0.022941
32105,35,69,2026-09-28,275.0,3374.689013,1036189.0,0.096719
32106,35,70,2026-09-28,1212.0,864.938053,1164659.28,0.108711
32107,35,75,2026-09-28,772.0,699.829793,541249.2,0.050521
32108,35,76,2026-09-28,517.0,1912.830329,1003936.45,0.093709
32109,35,83,2026-09-28,4509.0,267.793507,1116022.59,0.104171
32110,35,90,2026-09-28,2458.0,475.870509,1653078.74,0.154301
32111,35,93,2026-09-28,57.0,2432.44,143066.58,0.013354
32112,35,1,2026-09-29,3293.0,354.312182,1253546.31,0.117008
32113,35,39,2026-09-29,325.0,1980.967815,578646.25,0.054012
32114,35,42,2026-09-29,343.0,3451.246385,1308569.01,0.122144
32115,35,50,2026-09-29,1380.0,459.447754,668623.8,0.06241
32116,35,65,2026-09-29,1247.0,138.75,245771.23,0.022941
32117,35,69,2026-09-29,275.0,3374.689013,1036189.0,0.096719
32118,35,70,2026-09-29,1212.0,864.938053,1164659.28,0.108711
32119,35,75,2026-09-29,772.0,699.829793,541249.2,0.050521
32120,35,76,2026-09-29,517.0,1912.830329,1003936.45,0.093709
32121,35,83,2026-09-29,4509.0,267.793507,1116022.59,0.104171
32122,35,90,2026-09-29,2458.0,475.870509,1653078.74,0.154301
32123,35,93,2026-09-29,57.0,2432.44,143066.58,0.013354
32124,35,1,2026-09-30,3293.0,354.312182,1253546.31,0.115213
32125,35,39,2026-09-30,325.0,1980.967815,557524.5,0.051242
32126,35,42,2026-09-30,343.0,3451.246385,1384365.15,0.127237
32127,35,50,2026-09-30,1380.0,459.447754,668623.8,0.061453
32128,35,65,2026-09-30,1247.0,138.75,245771.23,0.022589
32129,35,69,2026-09-30,275.0,3374.689013,1036189.0,0.095236
32130,35,70,2026-09-30,1629.0,899.255936,1627371.0,0.149571
32131,35,75,2026-09-30,772.0,699.829793,541249.2,0.049746
32132,35,76,2026-09-30,336.0,1912.830329,653436.0,0.060057
32133,35,83,2026-09-30,4509.0,267.793507,1116022.59,0.102573
32134,35,90,2026-09-30,2458.0,475.870509,1653078.74,0.151934
32135,35,93,2026-09-30,57.0,2432.44,143066.58,0.013149
32136,35,1,2026-10-02,3293.0,354.312182,1253546.31,0.108612
32137,35,39,2026-10-02,325.0,1980.967815,570654.5,0.049444
32138,35,42,2026-10-02,487.0,3669.355708,2039984.56,0.176753
32139,35,50,2026-10-02,1380.0,459.447754,668623.8,0.057932
32140,35,65,2026-10-02,1247.0,138.75,238239.35,0.020642
32141,35,69,2026-10-02,275.0,3374.689013,1036189.0,0.08978
32142,35,70,2026-10-02,1629.0,899.255936,1627371.0,0.141002
32143,35,75,2026-10-02,772.0,699.829793,541249.2,0.046896
32144,35,76,2026-10-02,336.0,1912.830329,653436.0,0.056616
32145,35,83,2026-10-02,4509.0,267.793507,1116022.59,0.096697
32146,35,90,2026-10-02,2458.0,475.870509,1653078.74,0.14323
32147,35,93,2026-10-02,57.0,2432.44,143066.58,0.012396
32148,35,1,2026-10-05,3293.0,354.312182,1253546.31,0.107092
32149,35,39,2026-10-05,262.0,1980.967815,461416.06,0.039419
32150,35,42,2026-10-05,487.0,3669.355708,2039984.56,0.174278
32151,35,50,2026-10-05,1380.0,459.447754,668623.8,0.057121
32152,35,65,2026-10-05,1247.0,138.75,238239.35,0.020353
32153,35,69,2026-10-05,275.0,3374.689013,1036189.0,0.088523
32154,35,70,2026-10-05,1629.0,899.255936,1627371.0,0.139028
32155,35,75,2026-10-05,1255.0,680.232773,814382.05,0.069573
32156,35,76,2026-10-05,336.0,1912.830329,653436.0,0.055824
32157,35,83,2026-10-05,4509.0,267.793507,1116022.59,0.095343
32158,35,90,2026-10-05,2458.0,475.870509,1653078.74,0.141224
32159,35,93,2026-10-05,57.0,2432.44,143066.58,0.012222
32160,35,1,2026-10-06,3293.0,354.312182,1253546.31,0.102042
32161,35,39,2026-10-06,262.0,1980.967815,461416.06,0.037561
32162,35,42,2026-10-06,487.0,3669.355708,2039984.56,0.166061
32163,35,50,2026-10-06,1380.0,459.447754,668623.8,0.054428
32164,35,65,2026-10-06,1247.0,138.75,238239.35,0.019393
32165,35,69,2026-10-06,275.0,3374.689013,1100756.25,0.089605
32166,35,70,2026-10-06,2175.0,920.737977,2142005.25,0.174366
32167,35,75,2026-10-06,1255.0,680.232773,814382.05,0.066293
32168,35,76,2026-10-06,336.0,1912.830329,653436.0,0.053192
32169,35,83,2026-10-06,4509.0,267.793507,1116022.59,0.090848
32170,35,90,2026-10-06,2458.0,475.870509,1653078.74,0.134566
32171,35,93,2026-10-06,57.0,2432.44,143066.58,0.011646
32172,35,1,2026-10-07,3293.0,354.312182,1253546.31,0.10224
32173,35,39,2026-10-07,262.0,1980.967815,469724.08,0.038311
32174,35,42,2026-10-07,487.0,3669.355708,2039984.56,0.166383
32175,35,50,2026-10-07,1380.0,459.447754,668623.8,0.054533
32176,35,65,2026-10-07,1247.0,138.75,238239.35,0.019431
32177,35,69,2026-10-07,275.0,3374.689013,1095011.5,0.08931
32178,35,70,2026-10-07,2175.0,920.737977,2142005.25,0.174704
32179,35,75,2026-10-07,1255.0,680.232773,814382.05,0.066422
32180,35,76,2026-10-07,336.0,1912.830329,653436.0,0.053295
32181,35,83,2026-10-07,4509.0,267.793507,1116022.59,0.091024
32182,35,90,2026-10-07,2458.0,475.870509,1626753.56,0.132679
32183,35,93,2026-10-07,57.0,2432.44,143066.58,0.011669
32184,35,1,2026-10-14,3293.0,354.312182,1253546.31,0.101741
32185,35,39,2026-10-14,262.0,1980.967815,469724.08,0.038124
32186,35,42,2026-10-14,487.0,3669.355708,2043826.99,0.165883
32187,35,50,2026-10-14,1380.0,459.447754,668623.8,0.054267
32188,35,65,2026-10-14,1247.0,138.75,237703.14,0.019293
32189,35,69,2026-10-14,275.0,3374.689013,1095011.5,0.088874
32190,35,70,2026-10-14,2175.0,920.737977,2142005.25,0.173851
32191,35,75,2026-10-14,1255.0,680.232773,816302.2,0.066253
32192,35,76,2026-10-14,336.0,1912.830329,667984.8,0.054215
32193,35,83,2026-10-14,4509.0,267.793507,1116022.59,0.090579
32194,35,90,2026-10-14,2458.0,475.870509,1667113.92,0.135307
32195,35,93,2026-10-14,57.0,2432.44,143066.58,0.011612
32196,35,1,2026-10-22,3293.0,354.312182,1294116.07,0.113037
32197,35,39,2026-10-22,262.0,1980.967815,469724.08,0.041029
32198,35,42,2026-10-22,487.0,3669.355708,2092809.45,0.1828
32199,35,50,2026-10-22,1380.0,459.447754,668623.8,0.058402
32200,35,65,2026-10-22,1247.0,138.75,237703.14,0.020763
32201,35,69,2026-10-22,275.0,3374.689013,1095011.5,0.095646
32202,35,70,2026-10-22,1307.0,920.737977,1176626.75,0.102775
32203,35,75,2026-10-22,1255.0,680.232773,816302.2,0.071301
32204,35,76,2026-10-22,336.0,1912.830329,669268.32,0.058459
32205,35,83,2026-10-22,4509.0,267.793507,1116022.59,0.097481
32206,35,90,2026-10-22,2458.0,475.870509,1667113.92,0.145617
32207,35,93,2026-10-22,57.0,2432.44,145278.18,0.01269
32208,35,1,2026-10-23,3293.0,354.312182,1294116.07,0.111106
32209,35,39,2026-10-23,262.0,1980.967815,469724.08,0.040328
32210,35,42,2026-10-23,527.0,3720.924915,2291807.06,0.196762
32211,35,50,2026-10-23,1380.0,459.447754,668623.8,0.057404
32212,35,65,2026-10-23,1247.0,138.75,237703.14,0.020408
32213,35,69,2026-10-23,275.0,3374.689013,1095011.5,0.094012
32214,35,70,2026-10-23,1307.0,920.737977,1176626.75,0.101019
32215,35,75,2026-10-23,1255.0,680.232773,816302.2,0.070083
32216,35,76,2026-10-23,336.0,1912.830329,669268.32,0.05746
32217,35,83,2026-10-23,4509.0,267.793507,1116022.59,0.095816
32218,35,90,2026-10-23,2458.0,475.870509,1667113.92,0.143129
32219,35,93,2026-10-23,57.0,2432.44,145278.18,0.012473
32220,35,1,2026-10-30,3293.0,354.312182,1294116.07,0.113535
32221,35,39,2026-10-30,262.0,1980.967815,469724.08,0.04121
32222,35,42,2026-10-30,527.0,3720.924915,2284165.56,0.200393
32223,35,50,2026-10-30,1380.0,459.447754,680229.6,0.059677
32224,35,65,2026-10-30,1247.0,138.75,237703.14,0.020854
32225,35,69,2026-10-30,275.0,3374.689013,1095011.5,0.096067
32226,35,70,2026-10-30,1307.0,920.737977,1193212.58,0.104682
32227,35,75,2026-10-30,1255.0,680.232773,816302.2,0.071615
32228,35,76,2026-10-30,336.0,1912.830329,640321.92,0.056176
32229,35,83,2026-10-30,4509.0,267.793507,956268.72,0.083895
32230,35,90,2026-10-30,2458.0,475.870509,1586098.24,0.139151
32231,35,93,2026-10-30,57.0,2432.44,145278.18,0.012745
32232,35,1,2026-11-03,3293.0,354.312182,1318253.76,0.118028
32233,35,39,2026-11-03,262.0,1980.967815,469724.08,0.042056
32234,35,42,2026-11-03,527.0,3720.924915,2284165.56,0.204509
32235,35,50,2026-11-03,1380.0,459.447754,666885.0,0.059709
32236,35,65,2026-11-03,1247.0,138.75,237703.14,0.021282
32237,35,69,2026-11-03,275.0,3374.689013,1095011.5,0.09804
32238,35,70,2026-11-03,1037.0,920.737977,951727.49,0.085211
32239,35,75,2026-11-03,1255.0,680.232773,817569.75,0.0732
32240,35,76,2026-11-03,336.0,1912.830329,640321.92,0.05733
32241,35,83,2026-11-03,4509.0,267.793507,956268.72,0.085618
32242,35,90,2026-11-03,2458.0,475.870509,1586098.24,0.142009
32243,35,93,2026-11-03,57.0,2432.44,145278.18,0.013007
32244,35,1,2026-11-04,3293.0,354.312182,1318253.76,0.117975
32245,35,39,2026-11-04,262.0,1980.967815,490325.14,0.043881
32246,35,42,2026-11-04,527.0,3720.924915,2284165.56,0.204417
32247,35,50,2026-11-04,1380.0,459.447754,666885.0,0.059682
32248,35,65,2026-11-04,1247.0,138.75,237703.14,0.021273
32249,35,69,2026-11-04,275.0,3374.689013,1095011.5,0.097996
32250,35,70,2026-11-04,1037.0,920.737977,951727.49,0.085173
32251,35,75,2026-11-04,1255.0,680.232773,817569.75,0.073167
32252,35,76,2026-11-04,336.0,1912.830329,624755.04,0.055911
32253,35,83,2026-11-04,4509.0,267.793507,956268.72,0.085579
32254,35,90,2026-11-04,2458.0,475.870509,1586098.24,0.141945
32255,35,93,2026-11-04,57.0,2432.44,145278.18,0.013001
32256,35,1,2026-11-05,3293.0,354.312182,1318253.76,0.117975
32257,35,39,2026-11-05,262.0,1980.967815,490325.14,0.043881
32258,35,42,2026-11-05,527.0,3720.924915,2284165.56,0.204417
32259,35,50,2026-11-05,1380.0,459.447754,666885.0,0.059682
32260,35,65,2026-11-05,1247.0,138.75,237703.14,0.021273
32261,35,69,2026-11-05,275.0,3374.689013,1095011.5,0.097996
32262,35,70,2026-11-05,1037.0,920.737977,951727.49,0.085173
